YEAR,WEEK,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation
2020,26,22.341141141141144,19.06126126126126,74.58558558558559,0.41801801801801797,0.45105105105105103,222.90210210210208,3.7837837837837838,188.15615615615616,1.6057057057057058,3.0909909909909907,989.3273273273273,195.96696696696696
2020,27,24.39425981873112,21.793957703927493,80.33836858006042,0.016314199395770394,0.03746223564954683,259.531419939577,1.4501510574018126,92.55891238670695,1.4220543806646526,2.3851963746223563,993.8734138972809,250.05438066465257
2020,28,26.97554347826087,22.77173913043478,70.92934782608695,0.3065217391304348,0.22880434782608697,269.8673913043478,1.9565217391304348,168.06521739130434,1.4076086956521738,2.533152173913044,992.6380434782608,207.7663043478261
2020,29,25.553821656050953,21.573248407643312,71.62738853503184,0.4127388535031847,0.3410828025477707,318.0665605095541,6.496815286624204,168.86942675159236,2.3372611464968154,4.290764331210191,994.1442675159235,201.98726114649682
2020,30,24.392105263157895,21.051879699248122,75.37218045112782,0.03157894736842105,0.0387218045112782,357.7812030075188,2.9323308270676693,155.98496240601503,1.9432330827067668,3.3045112781954886,995.5263157894736,216.54135338345864
2020,31,24.33731343283582,20.53641791044776,72.21492537313434,0.33313432835820894,0.2808955223880597,366.8265671641791,5.731343283582089,150.5910447761194,2.7244776119402987,4.525373134328358,991.6223880597015,166.2507462686567
2020,32,22.462839879154078,18.238066465256797,67.51963746223565,0.03444108761329305,0.027190332326283987,408.09697885196374,0.18126888217522658,157.89728096676737,2.5682779456193354,4.402416918429003,997.2876132930514,206.35649546827796
2020,33,23.83863247863248,20.814764892710514,75.27350427350427,0.054535595321093804,0.14045584045584045,432.24838570850653,1.2508069305652387,123.07692307692308,3.941025641025641,2.7504273504273504,994.2333333333333,235.3760683760684
2020,34,24.149698795180722,18.640361445783135,59.84036144578313,0.010843373493975903,0.05271084337349398,434.00120481927706,0.9036144578313253,160.49397590361446,1.9045180722891566,3.2325301204819277,994.4906626506025,216.59638554216866
2020,35,27.073952095808384,21.885928143712572,65.0688622754491,0.0017964071856287425,0.05059880239520958,446.48083832335334,0.5389221556886228,188.83532934131736,2.291017964071856,4.132634730538922,991.1080838323353,202.12275449101796
2020,36,23.143202416918427,17.829909365558912,61.794561933534744,0.19395770392749245,0.20090634441087613,462.41299093655584,4.169184290030212,208.3021148036254,2.4229607250755287,4.6299093655589125,992.4305135951662,163.16918429003022
2020,37,18.915151515151514,17.106666666666666,84.2,0.45818181818181813,0.4509090909090909,538.8460606060606,9.272727272727273,105.54545454545455,3.728484848484849,5.87060606060606,997.8372727272726,89.04545454545455
2020,38,18.264457831325302,14.078614457831327,63.74698795180723,0.0,0.0,559.2135542168675,0.0,130.78313253012047,2.8051204819277107,4.689156626506024,1002.906626506024,178.25
2020,39,20.838959276018098,15.615475982119165,61.69004524886878,0.004389411222803261,0.001493212669683258,554.9109475476504,0.7193757281816457,206.0,2.2029411764705884,3.7839366515837103,992.9723981900452,148.75113122171945
2020,40,11.691035856573704,9.52519753031106,66.75697211155378,0.0833869138605502,0.12284860557768924,377.84948818716646,6.654317446149388,232.47410358565736,2.208565737051793,3.610557768924303,993.1338645418327,116.08964143426294
2020,41,16.711939393939392,12.173387709851125,60.27272727272727,0.00480677858726638,0.00026262626262626266,141.48793360433626,0.6947524020694753,177.04242424242423,2.6096969696969694,4.125858585858586,993.5137373737374,138.91313131313132
2020,42,13.11468253968254,8.650714490000205,50.648809523809526,0.11224030152601579,0.10634920634920635,146.08736772486787,3.175675675675676,231.58531746031747,2.79781746031746,4.712896825396826,992.9017857142857,79.1984126984127
2020,43,9.67119760479042,8.004344915134213,75.53293413173652,0.32252180541342396,0.3997604790419162,70.19494786861327,7.348405988708466,161.2375249500998,3.509181636726547,5.211377245508983,998.3880239520959,61.930139720558884
2020,44,5.183734939759036,3.2530543797201577,62.48995983935743,0.06901321297273687,0.028995983935742972,15.346707676627947,3.105594583773159,223.36746987951807,3.3072289156626504,5.110240963855422,998.4744979919678,69.67871485943775
2020,45,15.331457085828344,9.671485173365843,50.333333333333336,0.006712323855283444,0.0,17.682647280289714,0.12047760765893364,222.38323353293413,3.1650698602794414,5.088622754491018,998.455489021956,92.92614770459082
2020,46,9.89776892430279,7.5354032969916735,65.50796812749005,0.21925471765632082,0.23713147410358568,32.90467948565024,3.8039458930744092,218.42828685258965,3.692231075697211,5.712350597609562,991.9408366533864,65.79282868525897
2020,47,7.7675600000000005,4.2790174528990805,53.908,0.051193486198335025,0.00266,28.417155294289472,2.088564334745144,208.736,3.5558,5.3473999999999995,1002.0871999999999,74.56
2020,48,5.876161616161616,4.075875551867622,72.82222222222222,0.2568957871396896,0.16397979797979798,43.98023582374698,7.710085291036959,166.53939393939393,2.9183838383838383,3.596969696969697,995.4822222222223,46.63838383838384
2020,49,2.350743405275779,0.1501743390563623,57.992805755395686,0.0,0.002062350119904077,51.725073928587186,0.684115284459549,151.97601918465227,3.511990407673861,4.094724220623501,996.410071942446,59.141486810551555
2021,20,19.273078602620085,17.49318470806939,68.24454148471615,0.07877307231784017,0.024890829694323144,19.231088954415736,3.559702976498511,101.14192139737992,2.40589519650655,2.4336244541484713,1002.4790393013101,172.79694323144105
2021,21,14.109056224899598,13.200719597964758,67.72690763052209,0.4017531202654931,0.21144578313253012,21.692864032422897,6.327926234915855,74.5281124497992,3.6859437751004016,4.037951807228916,997.6504016064257,204.9718875502008
2021,22,19.813061630218687,15.768252422638843,53.68986083499006,0.005794838221426726,0.0005964214711729623,9.623720350340003,0.42853424352512665,118.25248508946322,2.429423459244533,2.4789264413518888,995.0073558648112,255.98608349900596
2021,23,20.884736842105262,20.890966522744225,82.01417004048584,0.1263304671159656,0.03502024291497976,11.518382523820575,1.8284672872047654,60.93927125506073,1.9965587044534412,1.5240890688259108,992.7362348178137,248.37854251012146
2021,24,21.992248995983935,17.932623091468685,65.63654618473896,0.2534061651715348,0.07630522088353414,18.524448108280417,2.605067895862494,80.57429718875503,2.677710843373494,2.6963855421686747,991.3236947791165,261.29116465863456
2021,25,21.763595959595957,18.55327377803362,70.95151515151515,0.653916313748064,0.41979797979797984,57.08608631772265,9.68339569370777,132.47070707070708,2.697979797979798,3.1769696969696968,990.8115151515152,152.41010101010102
2021,26,22.25926294820717,19.74321783255219,76.43227091633466,0.34241119482928634,0.2051792828685259,162.56593854190464,4.436867671129074,94.91832669322709,2.581274900398406,2.5221115537848604,996.2458167330677,217.24701195219123
2021,27,22.77086172344689,19.960666369619023,74.4308617234469,0.13048165408959506,0.08917835671342686,176.9674612609449,5.404423610019092,95.76352705410822,3.1372745490981964,3.3877755511022043,993.3745490981964,173.9318637274549
2021,28,22.03224,20.491483211307987,83.762,0.2437496420892191,0.0432,203.43574206653798,3.878616259764296,68.208,2.8907999999999996,2.93,996.0892,155.1
2021,29,24.24722672064777,21.20327375759126,74.28947368421052,0.08058083963968855,0.06963562753036438,210.59750880125537,1.4739337753308557,90.84615384615384,2.3935222672064773,2.2269230769230766,996.6647773279353,210.31174089068827
2021,30,24.519879032258064,20.301688116182852,65.7399193548387,0.05667955894701947,0.04701612903225807,230.2393213788236,1.8002325734609004,93.22177419354838,2.8743951612903227,2.9348790322580647,995.0506048387097,226.9959677419355
2021,31,24.124759493670886,18.983297401261346,59.678481012658224,0.14602138032830883,0.0450379746835443,237.4226470456678,2.1786465089233795,105.00506329113924,2.2977215189873417,2.169620253164557,996.3789873417721,228.4860759493671
2021,32,25.736884816753925,22.46714705936766,72.46335078534031,0.44600669713059404,0.2756020942408377,267.84131130557074,3.083085120159843,125.51047120418848,2.688743455497382,3.054973821989529,991.9848167539267,138.48167539267016
2021,33,24.446724890829696,22.566822544796626,80.98471615720524,0.04855950060585911,0.014585152838427947,281.4940790603668,0.3577547407784844,67.10480349344978,2.173144104803493,1.7956331877729257,994.6048034934498,213.33624454148472
2021,34,26.929679358717436,23.28029755919088,73.52304609218437,0.20325633357238734,0.385751503006012,319.080275170987,2.9851856105568353,125.59318637274549,2.348496993987976,2.407815631262525,995.340881763527,208.67935871743487
2021,35,22.722104208416834,18.51080308583314,63.07615230460922,0.010752906304008502,0.010701402805611222,342.64055084780523,1.238106023677166,101.94589178356713,2.7016032064128255,2.8052104208416835,993.1374749498998,179.62725450901803
2021,36,22.58104417670683,17.759931053457183,61.06425702811245,0.11069948505679156,0.027590361445783133,348.1272946181454,0.7085027225466282,137.69477911646587,2.5855421686746984,2.7417670682730924,991.4765060240964,190.05220883534136
2021,37,22.979098360655737,19.143182438882825,68.73155737704919,0.005472833079588124,0.09036885245901638,349.33814358221184,0.7322876761175061,96.55327868852459,2.541393442622951,2.4901639344262296,995.3930327868852,175.172131147541
2021,38,19.04022727272727,14.939625343460165,59.82644628099174,0.04077929007562834,0.0921694214876033,361.4529597145335,5.094051368009517,136.47520661157026,3.3487603305785125,4.160123966942149,993.176652892562,119.17561983471074
2021,39,20.517128514056225,17.53145382643843,73.90963855421687,0.26720250467575063,0.10630522088353413,373.5333693656967,1.866223453891738,91.97590361445783,2.4347389558232932,2.2781124497991967,994.1078313253013,135.54819277108433
2021,40,20.03208,18.68672140197152,85.754,0.32529437020810514,0.11412,404.1087891785325,2.568867469879518,80.174,2.7194000000000003,2.684,994.8992,69.29
